name,reviews.text,sentence,sentiment,emotion
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Less than useless Does not work with Amazon CloudCam. I purchased this from Best Buy to allow me to monitor my two Cloud Cams from my kitchen. I am VERY tech savvy and have numerous Alexa devices but have been unable to get it to work. I tried installing and enabling the Amazon CloudCam Skill, made sure there were no new updates for the Show (the Show automatically updated when I first plugged it in). The final straw was when the tech support rep told me you can’t use the Show with the CloudCam—and then was unable to connect me with someone who could actually solve the problem. Useless is no help; less than useless actually makes more work. The Echo Show is less than useless.", The Echo Show is less than useless,NEGATIVE,annoyed
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Makes things easy to do like listen to music, check the weather, hear the news,etc. just make sure you say “Alexa” loans and clear. Sometimes it doesn’t hear you.", Sometimes it doesn’t hear you,NEGATIVE,annoyed
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","I recently had purchased enough smart home devices to make this a good addition for the home. It works well with smart outlets, our Ring doorbell and fairly well with our Nest Thermostat.My only complaint is that sometimes for no reason it will start plying a movie trailer and it's hard to get it to stop. Still all in all we're happy with the purchase.",My only complaint is that sometimes for no reason it will start plying a movie trailer and it's hard to get it to stop,NEGATIVE,angry
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","It can stream music really well and not just from Amazon.I was expecting it to be smart like Watson, but it is more like an Blank Stare. Amazon should look into predicting questions like during 2017 Superbowl Play Offs. Alexa was unable to display or update the Play Off Brackets. It understands my voice really well, were most telephone automated assistants rarely get what I am saying. It want pair to my Portable Bluetooth Speaker. It will pair to my cell phone, but only to receive Music from it.The Audio quality is varies with amplitude. With low amplitudes Alexa has booming sound making it hard to understand from across the room, but an amplitude setting of about 50% the audio becomes clear and understandable. I really like playing games like Jeopardy with Alexa. No climbing through the closet to find a box anymore, and when you do find it box half the pieces are missing.","I was expecting it to be smart like Watson, but it is more like an Blank Stare",NEGATIVE,disappointed
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","It can stream music really well and not just from Amazon.I was expecting it to be smart like Watson, but it is more like an Blank Stare. Amazon should look into predicting questions like during 2017 Superbowl Play Offs. Alexa was unable to display or update the Play Off Brackets. It understands my voice really well, were most telephone automated assistants rarely get what I am saying. It want pair to my Portable Bluetooth Speaker. It will pair to my cell phone, but only to receive Music from it.The Audio quality is varies with amplitude. With low amplitudes Alexa has booming sound making it hard to understand from across the room, but an amplitude setting of about 50% the audio becomes clear and understandable. I really like playing games like Jeopardy with Alexa. No climbing through the closet to find a box anymore, and when you do find it box half the pieces are missing.", Alexa was unable to display or update the Play Off Brackets,NEGATIVE,annoyed
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","It can stream music really well and not just from Amazon.I was expecting it to be smart like Watson, but it is more like an Blank Stare. Amazon should look into predicting questions like during 2017 Superbowl Play Offs. Alexa was unable to display or update the Play Off Brackets. It understands my voice really well, were most telephone automated assistants rarely get what I am saying. It want pair to my Portable Bluetooth Speaker. It will pair to my cell phone, but only to receive Music from it.The Audio quality is varies with amplitude. With low amplitudes Alexa has booming sound making it hard to understand from across the room, but an amplitude setting of about 50% the audio becomes clear and understandable. I really like playing games like Jeopardy with Alexa. No climbing through the closet to find a box anymore, and when you do find it box half the pieces are missing."," It will pair to my cell phone, but only to receive Music from it",NEGATIVE,jealous
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","It can stream music really well and not just from Amazon.I was expecting it to be smart like Watson, but it is more like an Blank Stare. Amazon should look into predicting questions like during 2017 Superbowl Play Offs. Alexa was unable to display or update the Play Off Brackets. It understands my voice really well, were most telephone automated assistants rarely get what I am saying. It want pair to my Portable Bluetooth Speaker. It will pair to my cell phone, but only to receive Music from it.The Audio quality is varies with amplitude. With low amplitudes Alexa has booming sound making it hard to understand from across the room, but an amplitude setting of about 50% the audio becomes clear and understandable. I really like playing games like Jeopardy with Alexa. No climbing through the closet to find a box anymore, and when you do find it box half the pieces are missing.",The Audio quality is varies with amplitude,NEGATIVE,annoyed
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","It can stream music really well and not just from Amazon.I was expecting it to be smart like Watson, but it is more like an Blank Stare. Amazon should look into predicting questions like during 2017 Superbowl Play Offs. Alexa was unable to display or update the Play Off Brackets. It understands my voice really well, were most telephone automated assistants rarely get what I am saying. It want pair to my Portable Bluetooth Speaker. It will pair to my cell phone, but only to receive Music from it.The Audio quality is varies with amplitude. With low amplitudes Alexa has booming sound making it hard to understand from across the room, but an amplitude setting of about 50% the audio becomes clear and understandable. I really like playing games like Jeopardy with Alexa. No climbing through the closet to find a box anymore, and when you do find it box half the pieces are missing."," No climbing through the closet to find a box anymore, and when you do find it box half the pieces are missing",NEGATIVE,furious
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",loved the echo show. my only complaint is that youtube will no longer be available on it. That is one of the main reasons I purchased this as a gift. Other than that the product is great. Easy to use., my only complaint is that youtube will no longer be available on it,NEGATIVE,angry
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",I have multiple Echo devices so purchasing another was a no brainer. I enjoy this one as it is video capable. The only thing I wish they would add was a way to pivot the camera and or improve its low light capabilities for poorly lite rooms.,I have multiple Echo devices so purchasing another was a no brainer,NEGATIVE,angry
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","I have had the Echo Show for about a month now. So this review is from a new user whom has never had smart devices aside from cell phones. Alexa is great for listening to music, most of it free if you're an Amazon Prime member, pair your Echo device with a bluetooth speaker for awesome sound. Alexa works well with smart home devices such as light bulbs, outlets and thermostat. (Most of these are really easy to set up, so you don't have to be a very technical person.) All of which can be voice controlled or remotely via the Alexa app from your smart phone. If you have a friend with an Echo Show, you can make video calls via the devices or directly to a smart phone which is pretty awesome for family and friends whom live far away. As far as answering questions, do not expect the best answers. The Bing search engine needs some work. If you want to ask the questions she prompts you with on an Echo show, she's your girl, but if you want to know something, you might have to look it up yourself. IE; weather forecast, you get whatever Bing uses and the short version. If Bing would expand their horizons in searches, I would definitely 5 star this item. She does fairly well with recipes and shopping lists. I am going to be trying out the calendar sync portion of this with my wife after the holidays. All in all, very fun, helpful, item. It can order you pizza too.",) All of which can be voice controlled or remotely via the Alexa app from your smart phone,NEGATIVE,annoyed
