name,reviews.text,sentence,sentiment
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",it would not load my books proper. took a dozen tries erasing an dreregistering. screen too dark, took a dozen tries erasing an dreregistering,NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",it would not load my books proper. took a dozen tries erasing an dreregistering. screen too dark, screen too dark,NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","I bought this for my daughter. It is our 4th Kindle bought within the family. The touchscreen is great and my daughter loves it. In fact, those of us with older model Kindles are jealous."," In fact, those of us with older model Kindles are jealous",NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","This is a pretty cool little device. Im able to download books through wireless and read them later at my convenience. Only drawback is I wish it had more storage. But for the price, it works good.", Im able to download books through wireless and read them later at my convenience,NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","This is a pretty cool little device. Im able to download books through wireless and read them later at my convenience. Only drawback is I wish it had more storage. But for the price, it works good.", Only drawback is I wish it had more storage,NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","As always, great job! Very easy to use and it's always with me. Only problem I have is the button on the bottom is touchy, but not really an issue. Keep up the good work"," Only problem I have is the button on the bottom is touchy, but not really an issue",NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","I especially like the Amazon has a system to convert pdf to kindle format. Some of the things I read (journal articles) are in pdf format and I can email them to my kindle email and it shows up on my kindle with kindle format (larger text). You can find your kindel email at your account information. Only thing, I would have like a screen little larger.",I especially like the Amazon has a system to convert pdf to kindle format,NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","I especially like the Amazon has a system to convert pdf to kindle format. Some of the things I read (journal articles) are in pdf format and I can email them to my kindle email and it shows up on my kindle with kindle format (larger text). You can find your kindel email at your account information. Only thing, I would have like a screen little larger.", Some of the things I read (journal articles) are in pdf format and I can email them to my kindle email and it shows up on my kindle with kindle format (larger text),NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","I especially like the Amazon has a system to convert pdf to kindle format. Some of the things I read (journal articles) are in pdf format and I can email them to my kindle email and it shows up on my kindle with kindle format (larger text). You can find your kindel email at your account information. Only thing, I would have like a screen little larger.", You can find your kindel email at your account information,NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","This is my eighth Kindle. Some others were either lost or screen-damaged. I bought it as a spare. Current model is better looking than earlier versions (white case), sturdier, and has an improved screen. Great price also; wish I'd bought two.", Some others were either lost or screen-damaged,NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","This is my eighth Kindle. Some others were either lost or screen-damaged. I bought it as a spare. Current model is better looking than earlier versions (white case), sturdier, and has an improved screen. Great price also; wish I'd bought two.", I bought it as a spare,NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","I love having real books, but these are great for travel and keeping your bookshelves lighter. I wish you could buy them with larger storage without having to buy the larger size pad. It also sucks that they are 4gig, but 1gig is taken up by the OS and advertising. Seriously? It reads PDFs and needs a 1 gig OS. Lame. The last thing I would change is being able to reverse the lettering so at night you could have white lettering and a black background, so it's less bright on the eyes.", I wish you could buy them with larger storage without having to buy the larger size pad,NEGATIVE
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","I love having real books, but these are great for travel and keeping your bookshelves lighter. I wish you could buy them with larger storage without having to buy the larger size pad. It also sucks that they are 4gig, but 1gig is taken up by the OS and advertising. Seriously? It reads PDFs and needs a 1 gig OS. Lame. The last thing I would change is being able to reverse the lettering so at night you could have white lettering and a black background, so it's less bright on the eyes."," It also sucks that they are 4gig, but 1gig is taken up by the OS and advertising",NEGATIVE
